α,β,acc,rec,prec,method_name,size,percentage_of_known_labels,balanced,noise,trial,ratio
0.7,0.0,64.83516,42.85714,84.21059,standard,700,0.09,TRUE,0,1,3.0
0.7,0.0,48.17111,56.68498,57.91027,p0.9,700,0.09,TRUE,0,1,3.0
0.4,0.1,85.55195,85.22727,79.85488,geometric,700,0.12,TRUE,0,1,3.0
0.3,0.1,86.03896,85.22727,80.60021,arithmetic,700,0.12,TRUE,0,1,3.0
0.3,0.25,68.66883,76.60985,70.74368,harmonic,700,0.12,TRUE,0,1,3.0
0.3,0.1,87.66234,86.17424,82.4286,L^2,700,0.12,TRUE,0,1,3.0
0.3,0.1,89.28571,87.5947,84.54948,maximum,700,0.12,TRUE,0,1,3.0
0.5,0.0,75.81169,58.90152,86.9865,standard,700,0.12,TRUE,0,1,3.0
0.9,0.0,48.34416,60.51136,65.02495,p0.9,700,0.12,TRUE,0,1,3.0
0.3,0.1,89.91597,87.7451,84.4757,geometric,700,0.15,TRUE,0,1,3.0
0.3,0.1,87.39496,87.2549,81.86908,arithmetic,700,0.15,TRUE,0,1,3.0
0.3,0.1,79.83193,82.94118,76.32349,harmonic,700,0.15,TRUE,0,1,3.0
0.3,0.1,88.06723,86.76471,82.23266,L^2,700,0.15,TRUE,0,1,3.0
0.3,0.1,88.23529,87.05882,82.44991,maximum,700,0.15,TRUE,0,1,3.0
0.2,0.0,81.84874,68.82353,85.96652,standard,700,0.15,TRUE,0,1,3.0
0.9,0.0,48.69748,59.80392,63.68104,p0.9,700,0.15,TRUE,0,1,3.0
0.3,0.1,92.85714,92.1748,88.83331,geometric,700,0.18,TRUE,0,1,3.0
0.3,0.1,88.85017,90.34553,84.16631,arithmetic,700,0.18,TRUE,0,1,3.0
0.3,0.1,78.74564,83.63821,78.3001,harmonic,700,0.18,TRUE,0,1,3.0
0.3,0.1,90.06969,90.95528,85.36816,L^2,700,0.18,TRUE,0,1,3.0
0.3,0.1,90.59233,91.26016,85.92742,maximum,700,0.18,TRUE,0,1,3.0
0.2,0.0,83.79791,70.73171,87.93242,standard,700,0.18,TRUE,0,1,3.0
0.7,0.0,49.94774,58.33333,60.52094,p0.9,700,0.18,TRUE,0,1,3.0
0.3,0.1,91.86257,88.71308,87.21322,geometric,700,0.21,TRUE,0,1,3.0
0.3,0.1,88.96926,88.60759,83.67244,arithmetic,700,0.21,TRUE,0,1,3.0
0.3,0.1,87.34177,88.18565,82.26565,harmonic,700,0.21,TRUE,0,1,3.0
0.3,0.1,89.69259,88.92405,84.43178,L^2,700,0.21,TRUE,0,1,3.0
0.3,0.1,90.05425,89.45148,84.94197,maximum,700,0.21,TRUE,0,1,3.0
0.2,0.0,83.18264,68.77637,90.04554,standard,700,0.21,TRUE,0,1,3.0
0.7,0.0,54.18626,63.29114,64.72,p0.9,700,0.21,TRUE,0,1,3.0
0.3,0.1,74.16413,73.84752,69.97549,geometric,700,0.06,TRUE,0,2,3.0
0.3,0.1,81.45897,77.21631,74.7134,arithmetic,700,0.06,TRUE,0,2,3.0
0.3,0.4,56.68693,66.48936,63.24809,harmonic,700,0.06,TRUE,0,2,3.0
0.3,0.1,81.45897,76.24113,74.49523,L^2,700,0.06,TRUE,0,2,3.0
0.3,0.1,82.97872,78.90071,76.36845,maximum,700,0.06,TRUE,0,2,3.0
0.4,0.0,72.18845,56.20567,73.71655,standard,700,0.06,TRUE,0,2,3.0
0.8,0.0,44.9696,54.52128,57.42094,p0.9,700,0.06,TRUE,0,2,3.0
0.3,0.1,85.24333,83.42491,79.73407,geometric,700,0.09,TRUE,0,2,3.0
0.3,0.1,81.1617,80.95238,75.89588,arithmetic,700,0.09,TRUE,0,2,3.0
0.3,0.25,64.99215,74.17582,69.91325,harmonic,700,0.09,TRUE,0,2,3.0
0.3,0.1,82.57457,81.41026,76.57322,L^2,700,0.09,TRUE,0,2,3.0
0.3,0.1,83.20251,82.60073,77.60201,maximum,700,0.09,TRUE,0,2,3.0
0.6,0.0,71.89953,51.8315,82.41458,standard,700,0.09,TRUE,0,2,3.0
0.9,0.0,46.75824,59.15751,65.4868,p0.9,700,0.09,TRUE,0,2,3.0
0.3,0.1,84.09091,81.1553,77.72776,geometric,700,0.12,TRUE,0,2,3.0
0.3,0.1,82.79221,83.23864,77.5385,arithmetic,700,0.12,TRUE,0,2,3.0
0.3,0.25,66.88312,75.56818,71.20984,harmonic,700,0.12,TRUE,0,2,3.0
0.3,0.1,85.06494,84.84848,79.53077,L^2,700,0.12,TRUE,0,2,3.0
0.3,0.1,85.55195,85.79545,80.1063,maximum,700,0.12,TRUE,0,2,3.0
0.2,0.0,80.35714,66.57197,83.71446,standard,700,0.12,TRUE,0,2,3.0
0.9,0.0,46.23377,57.76515,65.13305,p0.9,700,0.12,TRUE,0,2,3.0
0.3,0.1,89.57983,88.03922,84.2974,geometric,700,0.15,TRUE,0,2,3.0
0.3,0.1,86.38655,86.96078,81.43479,arithmetic,700,0.15,TRUE,0,2,3.0
0.3,0.25,67.22689,76.96078,73.25127,harmonic,700,0.15,TRUE,0,2,3.0
0.3,0.1,87.73109,87.64706,82.49959,L^2,700,0.15,TRUE,0,2,3.0
0.3,0.1,88.23529,88.33333,83.20117,maximum,700,0.15,TRUE,0,2,3.0
0.2,0.0,81.17647,68.23529,85.24846,standard,700,0.15,TRUE,0,2,3.0
0.8,0.0,50.04202,58.82353,63.64166,p0.9,700,0.15,TRUE,0,2,3.0
0.3,0.1,90.59233,88.61789,86.3673,geometric,700,0.18,TRUE,0,2,3.0
0.3,0.1,86.23693,85.67073,81.04515,arithmetic,700,0.18,TRUE,0,2,3.0
0.3,0.25,67.07317,76.82927,72.44689,harmonic,700,0.18,TRUE,0,2,3.0
0.3,0.1,87.10801,86.07724,81.79919,L^2,700,0.18,TRUE,0,2,3.0
0.3,0.1,88.32753,87.60163,83.24948,maximum,700,0.18,TRUE,0,2,3.0
0.2,0.0,83.62369,70.83333,87.44419,standard,700,0.18,TRUE,0,2,3.0
0.9,0.0,49.42509,61.07724,65.84928,p0.9,700,0.18,TRUE,0,2,3.0
0.3,0.1,91.32007,89.66245,86.60017,geometric,700,0.21,TRUE,0,2,3.0
0.3,0.1,89.15009,88.60759,83.86426,arithmetic,700,0.21,TRUE,0,2,3.0
0.3,0.1,84.0868,86.39241,79.64165,harmonic,700,0.21,TRUE,0,2,3.0
0.3,0.1,89.69259,89.02954,84.53843,L^2,700,0.21,TRUE,0,2,3.0
0.3,0.1,90.05425,89.55696,84.95268,maximum,700,0.21,TRUE,0,2,3.0
0.1,0.0,84.99096,72.57384,90.11759,standard,700,0.21,TRUE,0,2,3.0
0.8,0.0,55.27125,63.29114,63.76098,p0.9,700,0.21,TRUE,0,2,3.0
0.4,0.1,77.05167,71.89716,71.97072,geometric,700,0.06,TRUE,0,3,3.0
0.3,0.1,75.37994,77.03901,72.61246,arithmetic,700,0.06,TRUE,0,3,3.0
0.4,0.4,61.09422,67.02128,62.09814,harmonic,700,0.06,TRUE,0,3,3.0
0.3,0.1,76.59574,77.48227,73.0835,L^2,700,0.06,TRUE,0,3,3.0
0.3,0.1,76.44377,77.57092,73.2534,maximum,700,0.06,TRUE,0,3,3.0
0.7,0.0,66.8693,45.92199,85.72381,standard,700,0.06,TRUE,0,3,3.0
0.9,0.0,44.20973,56.47163,60.3517,p0.9,700,0.06,TRUE,0,3,3.0
0.3,0.1,76.76609,78.20513,74.91709,geometric,700,0.09,TRUE,0,3,3.0
0.3,0.1,81.78964,80.95238,77.30163,arithmetic,700,0.09,TRUE,0,3,3.0
0.3,0.25,61.53846,71.7033,69.67389,harmonic,700,0.09,TRUE,0,3,3.0
0.3,0.1,83.67347,80.95238,77.944,L^2,700,0.09,TRUE,0,3,3.0
0.3,0.1,84.14443,81.59341,78.6219,maximum,700,0.09,TRUE,0,3,3.0
0.3,0.0,76.45212,60.98901,76.94193,standard,700,0.09,TRUE,0,3,3.0
0.9,0.0,45.34537,57.23443,64.75902,p0.9,700,0.09,TRUE,0,3,3.0
0.3,0.1,83.11688,80.30303,76.82027,geometric,700,0.12,TRUE,0,3,3.0
0.3,0.1,81.98052,79.45076,75.382,arithmetic,700,0.12,TRUE,0,3,3.0
0.3,0.25,57.79221,67.61364,68.12702,harmonic,700,0.12,TRUE,0,3,3.0
0.3,0.1,83.11688,79.92424,76.47268,L^2,700,0.12,TRUE,0,3,3.0
0.3,0.1,82.95455,80.01894,76.36439,maximum,700,0.12,TRUE,0,3,3.0
0.3,0.0,77.27273,61.17424,77.70033,standard,700,0.12,TRUE,0,3,3.0
0.7,0.0,51.91558,58.90152,61.42588,p0.9,700,0.12,TRUE,0,3,3.0
0.3,0.1,86.38655,81.37255,79.62143,geometric,700,0.15,TRUE,0,3,3.0
0.3,0.1,84.20168,80.58824,77.35627,arithmetic,700,0.15,TRUE,0,3,3.0
0.3,0.1,78.9916,80.58824,76.31165,harmonic,700,0.15,TRUE,0,3,3.0
0.3,0.1,85.54622,80.29412,78.20877,L^2,700,0.15,TRUE,0,3,3.0
0.3,0.1,85.71429,81.27451,78.84785,maximum,700,0.15,TRUE,0,3,3.0
0.1,0.0,81.17647,67.35294,79.87185,standard,700,0.15,TRUE,0,3,3.0
0.7,0.0,51.05042,58.23529,60.50709,p0.9,700,0.15,TRUE,0,3,3.0
0.3,0.1,84.49477,84.65447,79.64295,geometric,700,0.18,TRUE,0,3,3.0
0.3,0.1,83.97213,83.23171,78.61654,arithmetic,700,0.18,TRUE,0,3,3.0
0.3,0.1,79.09408,81.91057,76.14554,harmonic,700,0.18,TRUE,0,3,3.0
0.3,0.1,85.8885,83.84146,80.04808,L^2,700,0.18,TRUE,0,3,3.0
0.3,0.1,86.06272,84.34959,80.41335,maximum,700,0.18,TRUE,0,3,3.0
0.2,0.0,80.31359,64.43089,86.3954,standard,700,0.18,TRUE,0,3,3.0
0.7,0.0,49.5993,59.24797,61.22413,p0.9,700,0.18,TRUE,0,3,3.0
0.3,0.1,87.88427,86.60338,82.64044,geometric,700,0.21,TRUE,0,3,3.0
0.3,0.1,87.88427,86.70886,82.41916,arithmetic,700,0.21,TRUE,0,3,3.0
0.3,0.1,82.45931,84.59916,78.49458,harmonic,700,0.21,TRUE,0,3,3.0
0.3,0.1,87.70344,85.33755,81.90928,L^2,700,0.21,TRUE,0,3,3.0
0.3,0.1,88.24593,86.28692,82.57812,maximum,700,0.21,TRUE,0,3,3.0
0.2,0.0,80.65099,65.18987,89.40077,standard,700,0.21,TRUE,0,3,3.0
0.7,0.0,55.99458,64.24051,64.7658,p0.9,700,0.21,TRUE,0,3,3.0
0.3,0.25,66.8693,71.2766,67.60918,geometric,700,0.06,TRUE,0,4,3.0
0.3,0.1,77.20365,76.59574,71.84251,arithmetic,700,0.06,TRUE,0,4,3.0
0.4,0.55,55.92705,66.75532,65.35897,harmonic,700,0.06,TRUE,0,4,3.0
0.3,0.1,78.1155,75.79787,71.82262,L^2,700,0.06,TRUE,0,4,3.0
0.3,0.1,79.17933,78.10284,73.41729,maximum,700,0.06,TRUE,0,4,3.0
0.7,0.0,65.80547,43.97163,84.39776,standard,700,0.06,TRUE,0,4,3.0
0.9,0.0,44.20973,54.60993,61.03962,p0.9,700,0.06,TRUE,0,4,3.0
0.3,0.1,81.31868,79.7619,75.3541,geometric,700,0.09,TRUE,0,4,3.0
0.3,0.1,83.20251,81.13553,76.84642,arithmetic,700,0.09,TRUE,0,4,3.0
0.3,0.25,63.42229,70.32967,66.8262,harmonic,700,0.09,TRUE,0,4,3.0
0.3,0.1,84.30141,81.31868,77.81403,L^2,700,0.09,TRUE,0,4,3.0
0.3,0.1,85.08634,82.14286,78.7206,maximum,700,0.09,TRUE,0,4,3.0
0.2,0.0,75.82418,61.81319,75.18662,standard,700,0.09,TRUE,0,4,3.0
0.9,0.0,45.65934,54.7619,61.22762,p0.9,700,0.09,TRUE,0,4,3.0
0.3,0.1,86.2013,83.04924,80.61119,geometric,700,0.12,TRUE,0,4,3.0
0.3,0.1,83.76623,81.3447,77.59836,arithmetic,700,0.12,TRUE,0,4,3.0
0.3,0.25,62.98701,71.59091,69.53743,harmonic,700,0.12,TRUE,0,4,3.0
0.3,0.1,84.74026,81.43939,78.27235,L^2,700,0.12,TRUE,0,4,3.0
0.3,0.1,85.22727,82.85985,79.23351,maximum,700,0.12,TRUE,0,4,3.0
0.3,0.0,79.87013,64.96212,83.94469,standard,700,0.12,TRUE,0,4,3.0
0.7,0.0,51.75325,59.4697,61.07451,p0.9,700,0.12,TRUE,0,4,3.0
0.3,0.1,89.41176,87.2549,84.404,geometric,700,0.15,TRUE,0,4,3.0
0.3,0.1,87.05882,86.27451,81.58845,arithmetic,700,0.15,TRUE,0,4,3.0
0.3,0.1,78.65546,82.45098,76.29773,harmonic,700,0.15,TRUE,0,4,3.0
0.3,0.1,87.39496,86.27451,81.78725,L^2,700,0.15,TRUE,0,4,3.0
0.3,0.1,87.89916,87.15686,82.53506,maximum,700,0.15,TRUE,0,4,3.0
0.1,0.0,82.18487,71.17647,85.56727,standard,700,0.15,TRUE,0,4,3.0
0.8,0.0,50.88235,60.29412,62.03183,p0.9,700,0.15,TRUE,0,4,3.0
0.3,0.1,89.89547,88.92276,84.90741,geometric,700,0.18,TRUE,0,4,3.0
0.3,0.1,87.28223,87.60163,82.07079,arithmetic,700,0.18,TRUE,0,4,3.0
0.3,0.1,79.09408,83.43496,77.18958,harmonic,700,0.18,TRUE,0,4,3.0
0.3,0.1,87.80488,87.60163,82.5014,L^2,700,0.18,TRUE,0,4,3.0
0.3,0.1,87.97909,88.00813,82.80677,maximum,700,0.18,TRUE,0,4,3.0
0.1,0.0,83.79791,72.45935,87.80767,standard,700,0.18,TRUE,0,4,3.0
0.8,0.0,51.16725,61.89024,64.34469,p0.9,700,0.18,TRUE,0,4,3.0
0.3,0.1,90.59675,89.13502,85.64012,geometric,700,0.21,TRUE,0,4,3.0
0.3,0.1,84.62929,85.86498,80.09862,arithmetic,700,0.21,TRUE,0,4,3.0
0.3,0.1,75.40687,80.59072,75.89586,harmonic,700,0.21,TRUE,0,4,3.0
0.3,0.1,86.07595,86.28692,81.00519,L^2,700,0.21,TRUE,0,4,3.0
0.3,0.1,87.16094,87.8692,82.38936,maximum,700,0.21,TRUE,0,4,3.0
0.2,0.0,81.55515,65.18987,86.49964,standard,700,0.21,TRUE,0,4,3.0
0.7,0.0,51.11212,61.49789,63.11005,p0.9,700,0.21,TRUE,0,4,3.0
0.3,0.1,79.63526,73.58156,72.3482,geometric,700,0.06,TRUE,0,5,3.0
0.3,0.1,78.1155,74.37943,70.87288,arithmetic,700,0.06,TRUE,0,5,3.0
0.3,0.25,62.46201,68.61702,64.48474,harmonic,700,0.06,TRUE,0,5,3.0
0.3,0.1,79.48328,74.55674,71.76019,L^2,700,0.06,TRUE,0,5,3.0
0.3,0.1,80.85106,76.95035,73.72931,maximum,700,0.06,TRUE,0,5,3.0
0.4,0.0,73.86018,58.51064,75.33171,standard,700,0.06,TRUE,0,5,3.0
0.9,0.0,45.88146,53.10284,58.64982,p0.9,700,0.06,TRUE,0,5,3.0
0.4,0.1,87.12716,85.53114,81.65746,geometric,700,0.09,TRUE,0,5,3.0
0.3,0.1,84.61538,84.15751,79.07465,arithmetic,700,0.09,TRUE,0,5,3.0
0.3,0.4,62.95133,72.0696,66.65564,harmonic,700,0.09,TRUE,0,5,3.0
0.3,0.1,85.71429,85.16484,80.16772,L^2,700,0.09,TRUE,0,5,3.0
0.3,0.1,85.5573,85.07326,79.96856,maximum,700,0.09,TRUE,0,5,3.0
0.2,0.0,78.96389,65.56777,79.07689,standard,700,0.09,TRUE,0,5,3.0
0.9,0.0,46.60126,57.87546,62.90168,p0.9,700,0.09,TRUE,0,5,3.0
0.3,0.1,89.28571,86.17424,83.97794,geometric,700,0.12,TRUE,0,5,3.0
0.3,0.1,86.68831,84.65909,80.39597,arithmetic,700,0.12,TRUE,0,5,3.0
0.3,0.25,64.61039,73.10606,69.87387,harmonic,700,0.12,TRUE,0,5,3.0
0.3,0.1,87.17532,84.94318,80.91216,L^2,700,0.12,TRUE,0,5,3.0
0.3,0.1,87.5,85.32197,81.31545,maximum,700,0.12,TRUE,0,5,3.0
0.2,0.0,80.68182,66.76136,83.40983,standard,700,0.12,TRUE,0,5,3.0
0.8,0.0,49.48052,57.19697,61.49127,p0.9,700,0.12,TRUE,0,5,3.0
0.3,0.1,90.2521,88.03922,85.24249,geometric,700,0.15,TRUE,0,5,3.0
0.3,0.1,88.23529,87.64706,82.68642,arithmetic,700,0.15,TRUE,0,5,3.0
0.3,0.1,80.67227,83.03922,76.71687,harmonic,700,0.15,TRUE,0,5,3.0
0.3,0.1,89.2437,88.03922,83.78243,L^2,700,0.15,TRUE,0,5,3.0
0.3,0.1,90.2521,88.72549,85.07761,maximum,700,0.15,TRUE,0,5,3.0
0.2,0.0,83.36134,70.98039,85.62663,standard,700,0.15,TRUE,0,5,3.0
0.8,0.0,52.05882,60.78431,61.52691,p0.9,700,0.15,TRUE,0,5,3.0
0.3,0.1,92.50871,90.75203,89.92409,geometric,700,0.18,TRUE,0,5,3.0
0.3,0.1,89.19861,89.43089,84.66857,arithmetic,700,0.18,TRUE,0,5,3.0
0.3,0.1,83.44948,86.78862,79.93041,harmonic,700,0.18,TRUE,0,5,3.0
0.3,0.1,90.76655,90.04065,86.86291,L^2,700,0.18,TRUE,0,5,3.0
0.3,0.1,90.94077,90.44715,86.6406,maximum,700,0.18,TRUE,0,5,3.0
0.2,0.0,85.01742,73.88211,90.76225,standard,700,0.18,TRUE,0,5,3.0
0.9,0.0,49.25087,61.28049,65.08061,p0.9,700,0.18,TRUE,0,5,3.0
0.3,0.1,92.5859,91.03376,88.48687,geometric,700,0.21,TRUE,0,5,3.0
0.3,0.1,88.96926,88.18565,83.47551,arithmetic,700,0.21,TRUE,0,5,3.0
0.3,0.1,83.72514,87.1308,79.6669,harmonic,700,0.21,TRUE,0,5,3.0
0.3,0.1,89.51175,88.60759,84.14862,L^2,700,0.21,TRUE,0,5,3.0
0.3,0.1,89.51175,88.18565,84.04882,maximum,700,0.21,TRUE,0,5,3.0
0.2,0.0,80.28933,64.66245,85.15048,standard,700,0.21,TRUE,0,5,3.0
0.8,0.0,55.99458,65.50633,64.41998,p0.9,700,0.21,TRUE,0,5,3.0
0.8,0.1,79.33131,73.49291,71.17396,geometric,700,0.06,TRUE,0,6,3.0
0.3,0.1,75.83587,74.73404,70.25525,arithmetic,700,0.06,TRUE,0,6,3.0
0.4,0.4,65.6535,67.37589,63.18965,harmonic,700,0.06,TRUE,0,6,3.0
0.3,0.1,77.35562,75.1773,71.00877,L^2,700,0.06,TRUE,0,6,3.0
0.3,0.1,78.26748,77.12766,72.40438,maximum,700,0.06,TRUE,0,6,3.0
0.2,0.0,72.18845,57.62411,65.84758,standard,700,0.06,TRUE,0,6,3.0
0.9,0.0,43.1459,53.01418,60.68486,p0.9,700,0.06,TRUE,0,6,3.0
0.3,0.1,79.43485,76.19048,73.19817,geometric,700,0.09,TRUE,0,6,3.0
0.3,0.1,80.84772,78.663,74.62595,arithmetic,700,0.09,TRUE,0,6,3.0
0.3,0.1,69.38776,71.24542,67.84545,harmonic,700,0.09,TRUE,0,6,3.0
0.3,0.1,81.1617,77.65568,74.47489,L^2,700,0.09,TRUE,0,6,3.0
0.3,0.1,81.78964,78.2967,75.07442,maximum,700,0.09,TRUE,0,6,3.0
0.1,0.0,74.56829,61.90476,70.75521,standard,700,0.09,TRUE,0,6,3.0
0.9,0.0,42.51962,53.47985,60.05668,p0.9,700,0.09,TRUE,0,6,3.0
0.3,0.1,86.85065,84.94318,81.75689,geometric,700,0.12,TRUE,0,6,3.0
0.3,0.1,83.6039,84.2803,78.1717,arithmetic,700,0.12,TRUE,0,6,3.0
0.7,0.25,58.44156,70.54924,69.3532,harmonic,700,0.12,TRUE,0,6,3.0
0.3,0.1,84.41558,84.2803,78.79159,L^2,700,0.12,TRUE,0,6,3.0
0.3,0.1,85.87662,86.36364,80.49773,maximum,700,0.12,TRUE,0,6,3.0
0.6,0.0,70.45455,50.37879,86.38889,standard,700,0.12,TRUE,0,6,3.0
0.9,0.0,43.63636,56.06061,60.84839,p0.9,700,0.12,TRUE,0,6,3.0
0.3,0.1,87.05882,84.21569,81.33722,geometric,700,0.15,TRUE,0,6,3.0
0.3,0.1,84.87395,83.03922,78.95473,arithmetic,700,0.15,TRUE,0,6,3.0
0.3,0.1,80.84034,82.15686,76.7103,harmonic,700,0.15,TRUE,0,6,3.0
0.3,0.1,86.21849,83.82353,80.41976,L^2,700,0.15,TRUE,0,6,3.0
0.3,0.1,86.38655,84.5098,80.79223,maximum,700,0.15,TRUE,0,6,3.0
0.2,0.0,83.69748,72.35294,87.49443,standard,700,0.15,TRUE,0,6,3.0
0.8,0.0,49.87395,58.43137,60.5314,p0.9,700,0.15,TRUE,0,6,3.0
0.3,0.1,90.06969,88.31301,85.31431,geometric,700,0.18,TRUE,0,6,3.0
0.3,0.1,85.8885,86.48374,80.80922,arithmetic,700,0.18,TRUE,0,6,3.0
0.3,0.1,74.56446,80.0813,75.15043,harmonic,700,0.18,TRUE,0,6,3.0
0.3,0.1,86.9338,86.48374,81.62859,L^2,700,0.18,TRUE,0,6,3.0
0.3,0.1,87.10801,87.0935,81.96646,maximum,700,0.18,TRUE,0,6,3.0
0.2,0.0,81.18467,67.1748,87.91933,standard,700,0.18,TRUE,0,6,3.0
0.8,0.0,48.20557,57.52033,61.74998,p0.9,700,0.18,TRUE,0,6,3.0
0.3,0.1,91.68174,89.13502,87.34145,geometric,700,0.21,TRUE,0,6,3.0
0.3,0.1,88.24593,87.8692,82.84236,arithmetic,700,0.21,TRUE,0,6,3.0
0.3,0.1,85.35262,87.02532,80.58924,harmonic,700,0.21,TRUE,0,6,3.0
0.3,0.1,88.96926,87.97468,83.4993,L^2,700,0.21,TRUE,0,6,3.0
0.3,0.1,89.69259,88.60759,84.23619,maximum,700,0.21,TRUE,0,6,3.0
0.2,0.0,82.64014,69.19831,88.90786,standard,700,0.21,TRUE,0,6,3.0
0.7,0.0,49.3038,57.91139,59.83303,p0.9,700,0.21,TRUE,0,6,3.0
0.3,0.1,75.53191,74.73404,71.90207,geometric,700,0.06,TRUE,0,7,3.0
0.3,0.1,81.61094,78.98936,75.78977,arithmetic,700,0.06,TRUE,0,7,3.0
0.3,0.4,61.39818,69.41489,65.35971,harmonic,700,0.06,TRUE,0,7,3.0
0.3,0.1,83.58663,79.60993,77.26685,L^2,700,0.06,TRUE,0,7,3.0
0.3,0.1,84.3465,80.93972,78.35243,maximum,700,0.06,TRUE,0,7,3.0
0.3,0.0,74.31611,59.75177,74.70462,standard,700,0.06,TRUE,0,7,3.0
0.9,0.0,42.84195,52.74823,59.46333,p0.9,700,0.06,TRUE,0,7,3.0
0.3,0.1,81.47567,81.68498,76.70023,geometric,700,0.09,TRUE,0,7,3.0
0.3,0.1,82.2606,82.41758,76.69114,arithmetic,700,0.09,TRUE,0,7,3.0
0.3,0.1,65.14914,72.98535,70.35542,harmonic,700,0.09,TRUE,0,7,3.0
0.3,0.1,83.20251,81.86813,77.00534,L^2,700,0.09,TRUE,0,7,3.0
0.3,0.1,83.3595,82.32601,77.32152,maximum,700,0.09,TRUE,0,7,3.0
0.4,0.0,75.82418,59.24908,80.38383,standard,700,0.09,TRUE,0,7,3.0
0.9,0.0,43.9325,54.12088,61.65745,p0.9,700,0.09,TRUE,0,7,3.0
0.5,0.1,87.98701,85.89015,82.35993,geometric,700,0.12,TRUE,0,7,3.0
0.3,0.1,85.87662,86.07955,80.47815,arithmetic,700,0.12,TRUE,0,7,3.0
0.4,0.55,70.12987,77.84091,71.22309,harmonic,700,0.12,TRUE,0,7,3.0
0.3,0.1,87.01299,86.55303,81.43633,L^2,700,0.12,TRUE,0,7,3.0
0.3,0.1,86.85065,86.36364,81.26777,maximum,700,0.12,TRUE,0,7,3.0
0.2,0.0,82.14286,69.41288,83.63706,standard,700,0.12,TRUE,0,7,3.0
0.9,0.0,46.88312,58.14394,63.57943,p0.9,700,0.12,TRUE,0,7,3.0
0.3,0.1,86.89076,83.13725,80.87853,geometric,700,0.15,TRUE,0,7,3.0
0.3,0.1,84.53782,80.88235,77.75418,arithmetic,700,0.15,TRUE,0,7,3.0
0.3,0.25,69.7479,77.2549,71.6045,harmonic,700,0.15,TRUE,0,7,3.0
0.3,0.1,86.05042,81.86275,79.2893,L^2,700,0.15,TRUE,0,7,3.0
0.3,0.1,87.56303,83.33333,81.01325,maximum,700,0.15,TRUE,0,7,3.0
0.2,0.0,81.51261,67.64706,82.14286,standard,700,0.15,TRUE,0,7,3.0
0.8,0.0,49.87395,58.82353,61.29624,p0.9,700,0.15,TRUE,0,7,3.0
0.3,0.1,91.11498,89.22764,86.43303,geometric,700,0.18,TRUE,0,7,3.0
0.3,0.1,89.37282,87.9065,83.95319,arithmetic,700,0.18,TRUE,0,7,3.0
0.3,0.1,89.19861,88.10976,83.78512,harmonic,700,0.18,TRUE,0,7,3.0
0.3,0.1,89.37282,86.48374,83.91117,L^2,700,0.18,TRUE,0,7,3.0
0.3,0.1,89.89547,87.29675,84.54967,maximum,700,0.18,TRUE,0,7,3.0
0.1,0.0,83.62369,69.81707,86.94893,standard,700,0.18,TRUE,0,7,3.0
0.8,0.0,56.39373,65.14228,65.79959,p0.9,700,0.18,TRUE,0,7,3.0
0.3,0.1,89.87342,89.87342,84.71033,geometric,700,0.21,TRUE,0,7,3.0
0.3,0.1,86.25678,87.44726,81.35504,arithmetic,700,0.21,TRUE,0,7,3.0
0.3,0.1,76.49186,82.48945,76.29536,harmonic,700,0.21,TRUE,0,7,3.0
0.3,0.1,87.16094,87.23629,81.63608,L^2,700,0.21,TRUE,0,7,3.0
0.3,0.1,87.34177,87.44726,81.90858,maximum,700,0.21,TRUE,0,7,3.0
0.1,0.0,83.90597,70.67511,88.17072,standard,700,0.21,TRUE,0,7,3.0
0.7,0.0,50.02712,59.2827,62.31348,p0.9,700,0.21,TRUE,0,7,3.0
0.8,0.1,84.19453,81.11702,78.0272,geometric,700,0.06,TRUE,0,1,3.5
0.3,0.1,82.37082,81.20567,76.28914,arithmetic,700,0.06,TRUE,0,1,3.5
0.4,0.55,74.01216,77.74823,70.6274,harmonic,700,0.06,TRUE,0,1,3.5
0.3,0.1,84.3465,82.62411,78.13502,L^2,700,0.06,TRUE,0,1,3.5
0.3,0.1,85.86626,84.92908,80.10244,maximum,700,0.06,TRUE,0,1,3.5
0.3,0.0,76.74772,62.94326,74.68705,standard,700,0.06,TRUE,0,1,3.5
0.9,0.0,46.48936,57.0922,60.83342,p0.9,700,0.06,TRUE,0,1,3.5
0.3,0.1,89.16797,85.43956,83.99863,geometric,700,0.09,TRUE,0,1,3.5
0.3,0.1,88.22606,86.17216,82.75683,arithmetic,700,0.09,TRUE,0,1,3.5
0.3,0.25,71.42857,77.5641,72.47007,harmonic,700,0.09,TRUE,0,1,3.5
0.3,0.1,89.16797,86.81319,83.87624,L^2,700,0.09,TRUE,0,1,3.5
0.3,0.1,90.26688,88.36996,85.27641,maximum,700,0.09,TRUE,0,1,3.5
0.3,0.0,81.1617,69.23077,84.58034,standard,700,0.09,TRUE,0,1,3.5
0.9,0.0,49.89796,59.89011,64.25492,p0.9,700,0.09,TRUE,0,1,3.5
0.4,0.1,89.12338,87.5,83.39595,geometric,700,0.12,TRUE,0,1,3.5
0.3,0.1,87.98701,86.07955,82.10008,arithmetic,700,0.12,TRUE,0,1,3.5
0.3,0.25,70.61688,76.89394,71.47801,harmonic,700,0.12,TRUE,0,1,3.5
0.3,0.1,87.66234,85.60606,81.63941,L^2,700,0.12,TRUE,0,1,3.5
